id,branch,train_mask,test_mask
10414,CSE,True,False
10415,EEE,True,False
10416,CSE,True,False
10417,,False,True
10418,,False,True
10419,,False,True
10420,ECE,True,False
10421,ECE,True,False
10422,EEE,True,False
10423,,False,True
10424,ECE,True,False
10425,ECE,True,False
10426,EEE,True,False
10427,ECE,True,False
10428,,False,True
10429,EEE,True,False
10430,EEE,True,False
10431,ECE,True,False
10432,CSE,True,False
10433,ECE,True,False
10434,ECE,True,False
10435,CSE,True,False
10436,EEE,True,False
10437,,False,True
10438,ECE,True,False
10439,ECE,True,False
10440,EEE,True,False
10441,ECE,True,False
10442,,False,True
10443,CSE,True,False
10444,ECE,True,False
10445,,False,True
10446,CSE,True,False
10447,,False,True
10448,EEE,True,False
10449,EEE,True,False
10450,EEE,True,False
10451,,False,True
10452,EEE,True,False
10453,ECE,True,False
10454,EEE,True,False
10455,ECE,True,False
10456,ECE,True,False
10457,,False,True
10458,EEE,True,False
10459,CSE,True,False
10460,,False,True
10461,EEE,True,False
10462,CSE,True,False
10463,ECE,True,False
10464,ECE,True,False
10465,EEE,True,False
10466,ECE,True,False
10467,ECE,True,False
10468,,False,True
10469,,False,True
10470,,False,True
10471,CSE,True,False
10472,,False,True
10473,ECE,True,False
10474,CSE,True,False
10475,,False,True
10476,ECE,True,False
10477,CSE,True,False
10478,,False,True
10479,EEE,True,False
10480,,False,True
10481,,False,True
10482,CSE,True,False
10483,,False,True
10484,,False,True
10485,EEE,True,False
10486,CSE,True,False
10487,ECE,True,False
10488,ECE,True,False
10489,EEE,True,False
10490,CSE,True,False
10491,,False,True
10492,,False,True
10493,EEE,True,False
10494,EEE,True,False
10495,ECE,True,False
10496,ECE,True,False
10497,ECE,True,False
10498,CSE,True,False
10499,,False,True
10500,EEE,True,False
10501,EEE,True,False
10502,EEE,True,False
10503,EEE,True,False
10504,ECE,True,False
10505,CSE,True,False
10506,EEE,True,False
10507,CSE,True,False
10508,EEE,True,False
10509,CSE,True,False
10510,,False,True
10511,ECE,True,False
10512,ECE,True,False
10513,ECE,True,False
10514,ECE,True,False
10515,ECE,True,False
10516,,False,True
10517,,False,True
10518,ECE,True,False
10519,ECE,True,False
10520,EEE,True,False
10521,EEE,True,False
10522,ECE,True,False
10523,EEE,True,False
10524,ECE,True,False
10525,EEE,True,False
10526,EEE,True,False
10527,ECE,True,False
10528,ECE,True,False
10529,EEE,True,False
10530,,False,True
10531,,False,True
10532,EEE,True,False
10533,EEE,True,False
10534,,False,True
10535,ECE,True,False
10536,EEE,True,False
10537,ECE,True,False
10538,ECE,True,False
10539,EEE,True,False
10540,ECE,True,False
10541,CSE,True,False
10542,,False,True
10543,CSE,True,False
10544,CSE,True,False
10545,ECE,True,False
10546,,False,True
10547,CSE,True,False
10548,ECE,True,False
10549,EEE,True,False
10550,ECE,True,False
10551,ECE,True,False
10552,ECE,True,False
10553,EEE,True,False
10554,EEE,True,False
10555,CSE,True,False
10556,ECE,True,False
10557,,False,True
10558,CSE,True,False
10559,EEE,True,False
10560,,False,True
10561,,False,True
10562,,False,True
10563,EEE,True,False
10564,EEE,True,False
10565,CSE,True,False
10566,CSE,True,False
10567,EEE,True,False
10568,ECE,True,False
10569,,False,True
10570,ECE,True,False
10571,ECE,True,False
10572,ECE,True,False
10573,EEE,True,False
10574,EEE,True,False
10575,CSE,True,False
10576,EEE,True,False
10577,,False,True
10578,ECE,True,False
10579,ECE,True,False
10580,EEE,True,False
10581,,False,True
10582,ECE,True,False
10583,ECE,True,False
10584,ECE,True,False
10585,EEE,True,False
10586,,False,True
10587,ECE,True,False
10588,ECE,True,False
10589,,False,True
10590,EEE,True,False
10591,EEE,True,False
10592,EEE,True,False
10593,EEE,True,False
10594,CSE,True,False
10595,ECE,True,False
10596,ECE,True,False
10597,EEE,True,False
10598,EEE,True,False
10599,ECE,True,False
10600,EEE,True,False
10601,EEE,True,False
10602,EEE,True,False
10603,EEE,True,False
10604,EEE,True,False
10605,,False,True
10606,EEE,True,False
10607,ECE,True,False
10608,ECE,True,False
10609,ECE,True,False
10610,EEE,True,False
10611,ECE,True,False
10612,CSE,True,False
10613,EEE,True,False
10614,EEE,True,False
10615,CSE,True,False
10616,EEE,True,False
10617,CSE,True,False
10618,EEE,True,False
10619,,False,True
10620,,False,True
10621,ECE,True,False
10622,,False,True
10623,ECE,True,False
10624,ECE,True,False
10625,ECE,True,False
10626,ECE,True,False
10627,,False,True
10628,,False,True
10629,,False,True
10630,ECE,True,False
10631,CSE,True,False
10632,ECE,True,False
10633,EEE,True,False
10634,ECE,True,False
10635,CSE,True,False
10636,ECE,True,False
10637,EEE,True,False
10638,ECE,True,False
10639,ECE,True,False
10640,CSE,True,False
10641,EEE,True,False
10642,CSE,True,False
10643,ECE,True,False
10644,ECE,True,False
10645,CSE,True,False
10646,,False,True
10647,,False,True
10648,EEE,True,False
10649,ECE,True,False
10650,,False,True
10651,ECE,True,False
10652,EEE,True,False
10653,CSE,True,False
10654,EEE,True,False
10655,CSE,True,False
10656,EEE,True,False
10657,,False,True
10658,ECE,True,False
10659,CSE,True,False
10660,EEE,True,False
10661,ECE,True,False
10662,,False,True
10663,CSE,True,False
10664,ECE,True,False
10665,ECE,True,False
10666,CSE,True,False
10667,CSE,True,False
10668,ECE,True,False
10669,CSE,True,False
10670,CSE,True,False
10671,CSE,True,False
10672,,False,True
10673,,False,True
10674,CSE,True,False
10675,EEE,True,False
10676,,False,True
10677,CSE,True,False
10678,,False,True
10679,ECE,True,False
10680,ECE,True,False
10681,ECE,True,False
10682,,False,True
10683,CSE,True,False
10684,ECE,True,False
10685,CSE,True,False
10686,ECE,True,False
10687,,False,True
10688,EEE,True,False
10689,ECE,True,False
10690,EEE,True,False
10691,ECE,True,False
10692,ECE,True,False
10693,EEE,True,False
10694,ECE,True,False
10695,EEE,True,False
10696,CSE,True,False
10697,,False,True
10698,EEE,True,False
10699,ECE,True,False
10700,EEE,True,False
10701,,False,True
10702,,False,True
10703,EEE,True,False
10704,EEE,True,False
10705,ECE,True,False
10706,EEE,True,False
10707,EEE,True,False
10708,,False,True
10709,,False,True
10710,,False,True
10711,ECE,True,False
10712,ECE,True,False
10713,ECE,True,False
10714,ECE,True,False
10715,CSE,True,False
10716,ECE,True,False
10717,EEE,True,False
10718,ECE,True,False
10719,ECE,True,False
10720,ECE,True,False
10721,CSE,True,False
10722,ECE,True,False
10723,EEE,True,False
10724,EEE,True,False
10725,ECE,True,False
10726,,False,True
10727,ECE,True,False
10728,ECE,True,False
10729,ECE,True,False
10730,EEE,True,False
10731,,False,True
10732,EEE,True,False
10733,EEE,True,False
10734,,False,True
10735,EEE,True,False
10736,CSE,True,False
10737,EEE,True,False
10738,EEE,True,False
10739,,False,True
10740,ECE,True,False
10741,,False,True
10742,EEE,True,False
10743,EEE,True,False
10744,EEE,True,False
10745,EEE,True,False
10746,EEE,True,False
10747,ECE,True,False
10748,,False,True
10749,ECE,True,False
10750,EEE,True,False
10751,,False,True
10752,CSE,True,False
10753,,False,True
10754,EEE,True,False
10755,,False,True
10756,,False,True
10757,ECE,True,False
10758,EEE,True,False
10759,ECE,True,False
10760,CSE,True,False
10761,,False,True
10762,,False,True
10763,EEE,True,False
10764,CSE,True,False
10765,EEE,True,False
10766,CSE,True,False
10767,,False,True
10768,ECE,True,False
10769,EEE,True,False
10770,,False,True
10771,CSE,True,False
10772,EEE,True,False
10773,ECE,True,False
10774,CSE,True,False
10775,ECE,True,False
10776,EEE,True,False
10777,EEE,True,False
10778,CSE,True,False
10779,EEE,True,False
10780,CSE,True,False
10781,CSE,True,False
10782,CSE,True,False
10783,,False,True
10784,ECE,True,False
10785,ECE,True,False
10786,CSE,True,False
10787,ECE,True,False
10788,CSE,True,False
10789,,False,True
10790,,False,True
10791,EEE,True,False
10792,,False,True
10793,CSE,True,False
10794,ECE,True,False
10795,CSE,True,False
10796,ECE,True,False
10797,ECE,True,False
10798,ECE,True,False
10799,EEE,True,False
10800,ECE,True,False
10801,,False,True
10802,EEE,True,False
10803,,False,True
10804,EEE,True,False
10805,EEE,True,False
10806,CSE,True,False
10807,CSE,True,False
10808,ECE,True,False
10809,,False,True
10810,ECE,True,False
10811,,False,True
10812,ECE,True,False
10813,ECE,True,False
10814,,False,True
10815,ECE,True,False
10816,,False,True
10817,ECE,True,False
10818,CSE,True,False
10819,ECE,True,False
10820,ECE,True,False
10821,CSE,True,False
10822,ECE,True,False
10823,,False,True
10824,ECE,True,False
10825,,False,True
10826,,False,True
10827,,False,True
10828,CSE,True,False
10829,,False,True
10830,ECE,True,False
10831,CSE,True,False
10832,ECE,True,False
10833,EEE,True,False
10834,CSE,True,False
10835,ECE,True,False
10836,ECE,True,False
10837,ECE,True,False
10838,ECE,True,False
10839,ECE,True,False
10840,EEE,True,False
10841,ECE,True,False
10842,,False,True
10843,ECE,True,False
10844,,False,True
10845,ECE,True,False
10846,ECE,True,False
10847,CSE,True,False
10848,EEE,True,False
10849,ECE,True,False
10850,CSE,True,False
10851,ECE,True,False
10852,EEE,True,False
10853,EEE,True,False
10854,CSE,True,False
10855,CSE,True,False
10856,EEE,True,False
10857,CSE,True,False
10858,ECE,True,False
10859,EEE,True,False
10860,CSE,True,False
10861,ECE,True,False
10862,ECE,True,False
10863,CSE,True,False
10864,,False,True
10865,CSE,True,False
10866,,False,True
10867,,False,True
10868,ECE,True,False
10869,EEE,True,False
10870,EEE,True,False
10871,EEE,True,False
10872,ECE,True,False
10873,EEE,True,False
10874,ECE,True,False
10875,ECE,True,False
10876,CSE,True,False
10877,ECE,True,False
10878,,False,True
10879,ECE,True,False
10880,,False,True
10881,CSE,True,False
10882,EEE,True,False
10883,ECE,True,False
10884,ECE,True,False
10885,,False,True
10886,ECE,True,False
10887,,False,True
10888,CSE,True,False
10889,ECE,True,False
10890,EEE,True,False
10891,,False,True
10892,EEE,True,False
10893,ECE,True,False
10894,ECE,True,False
10895,EEE,True,False
10896,EEE,True,False
10897,EEE,True,False
10898,,False,True
10899,ECE,True,False
10900,EEE,True,False
10901,,False,True
10902,EEE,True,False
10903,ECE,True,False
10904,EEE,True,False
10905,EEE,True,False
10906,EEE,True,False
10907,EEE,True,False
10908,EEE,True,False
10909,,False,True
10910,,False,True
10911,,False,True
10912,EEE,True,False
10913,EEE,True,False
10914,,False,True
10915,ECE,True,False
10916,EEE,True,False
10917,EEE,True,False
10918,ECE,True,False
10919,EEE,True,False
10920,EEE,True,False
10921,ECE,True,False
10922,EEE,True,False
10923,ECE,True,False
10924,CSE,True,False
10925,CSE,True,False
10926,CSE,True,False
10927,CSE,True,False
10928,,False,True
10929,CSE,True,False
10930,EEE,True,False
10931,,False,True
10932,ECE,True,False
10933,ECE,True,False
10934,ECE,True,False
10935,EEE,True,False
10936,EEE,True,False
10937,EEE,True,False
10938,ECE,True,False
10939,,False,True
10940,ECE,True,False
10941,,False,True
10942,,False,True
10943,EEE,True,False
10944,,False,True
10945,,False,True
10946,,False,True
10947,EEE,True,False
10948,EEE,True,False
10949,EEE,True,False
10950,EEE,True,False
10951,CSE,True,False
10952,EEE,True,False
10953,ECE,True,False
10954,EEE,True,False
10955,CSE,True,False
10956,EEE,True,False
10957,EEE,True,False
10958,EEE,True,False
10959,CSE,True,False
10960,,False,True
10961,ECE,True,False
10962,,False,True
10963,EEE,True,False
10964,CSE,True,False
10965,CSE,True,False
10966,EEE,True,False
10967,EEE,True,False
10968,EEE,True,False
10969,ECE,True,False
10970,EEE,True,False
10971,ECE,True,False
10972,EEE,True,False
10973,,False,True
10974,,False,True
10975,EEE,True,False
10976,ECE,True,False
10977,CSE,True,False
10978,ECE,True,False
10979,EEE,True,False
10980,,False,True
10981,,False,True
10982,,False,True
10983,EEE,True,False
10984,ECE,True,False
10985,ECE,True,False
10986,,False,True
10987,CSE,True,False
10988,EEE,True,False
10989,EEE,True,False
10990,,False,True
10991,,False,True
10992,ECE,True,False
10993,EEE,True,False
10994,CSE,True,False
10995,EEE,True,False
10996,EEE,True,False
10997,EEE,True,False
10998,EEE,True,False
10999,EEE,True,False
11000,EEE,True,False
11001,,False,True
11002,EEE,True,False
11003,EEE,True,False
11004,EEE,True,False
11005,,False,True
11006,,False,True
11007,EEE,True,False
11008,,False,True
11009,EEE,True,False
11010,,False,True
11011,CSE,True,False
11012,CSE,True,False
11013,EEE,True,False
11014,CSE,True,False
11015,,False,True
11016,,False,True
11017,,False,True
11018,EEE,True,False
11019,EEE,True,False
11020,ECE,True,False
11021,,False,True
11022,EEE,True,False
11023,,False,True
11024,EEE,True,False
11025,ECE,True,False
11026,CSE,True,False
11027,ECE,True,False
11028,EEE,True,False
11029,ECE,True,False
11030,ECE,True,False
11031,ECE,True,False
11032,CSE,True,False
11033,CSE,True,False
11034,,False,True
11035,ECE,True,False
11036,,False,True
11037,ECE,True,False
11038,CSE,True,False
11039,EEE,True,False
11040,EEE,True,False
11041,,False,True
11042,EEE,True,False
11043,,False,True
11044,CSE,True,False
11045,EEE,True,False
11046,EEE,True,False
11047,CSE,True,False
11048,EEE,True,False
11049,ECE,True,False
11050,EEE,True,False
11051,,False,True
11052,,False,True
11053,ECE,True,False
11054,ECE,True,False
11055,,False,True
11056,EEE,True,False
11057,,False,True
11058,,False,True
11059,ECE,True,False
11060,,False,True
11061,ECE,True,False
11062,,False,True
11063,EEE,True,False
11064,EEE,True,False
11065,ECE,True,False
11066,ECE,True,False
11067,EEE,True,False
11068,ECE,True,False
11069,EEE,True,False
11070,,False,True
11071,ECE,True,False
11072,ECE,True,False
11073,CSE,True,False
11074,EEE,True,False
11075,CSE,True,False
11076,ECE,True,False
11077,ECE,True,False
11078,ECE,True,False
11079,EEE,True,False
11080,EEE,True,False
11081,,False,True
11082,EEE,True,False
11083,CSE,True,False
11084,ECE,True,False
11085,EEE,True,False
11086,ECE,True,False
11087,EEE,True,False
11088,EEE,True,False
11089,EEE,True,False
11090,EEE,True,False
11091,EEE,True,False
11092,EEE,True,False
11093,ECE,True,False
11094,ECE,True,False
11095,EEE,True,False
11096,EEE,True,False
11097,ECE,True,False
11098,,False,True
11099,CSE,True,False
11100,,False,True
11101,ECE,True,False
11102,,False,True
11103,,False,True
11104,ECE,True,False
11105,ECE,True,False
11106,EEE,True,False
11107,EEE,True,False
11108,EEE,True,False
11109,EEE,True,False
11110,,False,True
11111,EEE,True,False
11112,EEE,True,False
11113,,False,True
11114,,False,True
11115,,False,True
11116,CSE,True,False
11117,EEE,True,False
11118,,False,True
11119,ECE,True,False
11120,ECE,True,False
11121,ECE,True,False
11122,,False,True
11123,EEE,True,False
11124,EEE,True,False
11125,EEE,True,False
11126,EEE,True,False
11127,CSE,True,False
11128,,False,True
11129,CSE,True,False
11130,EEE,True,False
11131,CSE,True,False
11132,CSE,True,False
11133,ECE,True,False
11134,EEE,True,False
11135,EEE,True,False
11136,,False,True
11137,CSE,True,False
11138,EEE,True,False
11139,ECE,True,False
11140,ECE,True,False
11141,,False,True
11142,ECE,True,False
11143,CSE,True,False
11144,,False,True
11145,ECE,True,False
11146,EEE,True,False
11147,ECE,True,False
11148,CSE,True,False
11149,EEE,True,False
11150,,False,True
11151,ECE,True,False
11152,,False,True
11153,CSE,True,False
11154,ECE,True,False
11155,ECE,True,False
11156,,False,True
11157,EEE,True,False
11158,EEE,True,False
11159,ECE,True,False
11160,CSE,True,False
11161,EEE,True,False
11162,,False,True
11163,,False,True
11164,CSE,True,False
11165,EEE,True,False
11166,EEE,True,False
11167,,False,True
11168,EEE,True,False
11169,CSE,True,False
11170,EEE,True,False
11171,ECE,True,False
11172,EEE,True,False
11173,CSE,True,False
11174,,False,True
11175,ECE,True,False
11176,EEE,True,False
11177,EEE,True,False
11178,ECE,True,False
11179,CSE,True,False
11180,ECE,True,False
11181,,False,True
11182,ECE,True,False
11183,ECE,True,False
11184,EEE,True,False
11185,EEE,True,False
11186,ECE,True,False
11187,,False,True
11188,EEE,True,False
11189,ECE,True,False
11190,,False,True
11191,EEE,True,False
11192,CSE,True,False
11193,CSE,True,False
11194,EEE,True,False
11195,,False,True
11196,CSE,True,False
11197,,False,True
11198,ECE,True,False
11199,CSE,True,False
11200,ECE,True,False
11201,CSE,True,False
11202,,False,True
11203,,False,True
11204,EEE,True,False
11205,ECE,True,False
11206,EEE,True,False
11207,EEE,True,False
11208,CSE,True,False
11209,ECE,True,False
11210,ECE,True,False
11211,EEE,True,False
11212,,False,True
11213,ECE,True,False
11214,ECE,True,False
11215,ECE,True,False
11216,ECE,True,False
11217,CSE,True,False
11218,ECE,True,False
11219,EEE,True,False
11220,ECE,True,False
11221,ECE,True,False
11222,,False,True
11223,ECE,True,False
11224,EEE,True,False
11225,CSE,True,False
11226,EEE,True,False
11227,ECE,True,False
11228,EEE,True,False
11229,CSE,True,False
11230,EEE,True,False
11231,EEE,True,False
11232,ECE,True,False
11233,CSE,True,False
11234,EEE,True,False
11235,ECE,True,False
11236,EEE,True,False
11237,ECE,True,False
11238,CSE,True,False
11239,EEE,True,False
11240,EEE,True,False
11241,ECE,True,False
11242,EEE,True,False
11243,CSE,True,False
11244,ECE,True,False
11245,EEE,True,False
11246,EEE,True,False
11247,CSE,True,False
11248,ECE,True,False
11249,EEE,True,False
11250,,False,True
11251,EEE,True,False
11252,EEE,True,False
11253,CSE,True,False
11254,,False,True
11255,EEE,True,False
11256,EEE,True,False
11257,EEE,True,False
11258,,False,True
11259,ECE,True,False
11260,EEE,True,False
11261,,False,True
11262,ECE,True,False
11263,CSE,True,False
11264,,False,True
11265,EEE,True,False
11266,,False,True
11267,,False,True
11268,ECE,True,False
11269,,False,True
11270,EEE,True,False
11271,ECE,True,False
11272,EEE,True,False
11273,ECE,True,False
11274,ECE,True,False
11275,EEE,True,False
11276,ECE,True,False
11277,CSE,True,False
11278,EEE,True,False
11279,EEE,True,False
11280,ECE,True,False
11281,,False,True
11282,EEE,True,False
11283,CSE,True,False
11284,EEE,True,False
11285,EEE,True,False
11286,EEE,True,False
11287,,False,True
11288,EEE,True,False
11289,ECE,True,False
11290,CSE,True,False
11291,,False,True
11292,ECE,True,False
11293,EEE,True,False
11294,,False,True
11295,ECE,True,False
11296,ECE,True,False
11297,ECE,True,False
11298,ECE,True,False
11299,,False,True
11300,ECE,True,False
11301,ECE,True,False
11302,,False,True
11303,EEE,True,False
11304,CSE,True,False
11305,EEE,True,False
11306,EEE,True,False
11307,,False,True
11308,EEE,True,False
11309,ECE,True,False
11310,EEE,True,False
11311,CSE,True,False
11312,EEE,True,False
11313,EEE,True,False
11314,CSE,True,False
11315,,False,True
11316,ECE,True,False
11317,ECE,True,False
11318,EEE,True,False
11319,ECE,True,False
11320,ECE,True,False
11321,EEE,True,False
11322,ECE,True,False
